Wavenumber(cm-1),Transmittance(%),Absorbance(A.U.)
3.843000000000000000e+03,9.998146005697206817e+01,2.000080525414432042e+00
3.843500000000000000e+03,9.998147640945832393e+01,2.000080454383323048e+00
3.844000000000000000e+03,9.998149273858147978e+01,2.000080383453709310e+00
3.844500000000000000e+03,9.998150904438786313e+01,2.000080312625389656e+00
3.845000000000000000e+03,9.998152532692373029e+01,2.000080241898162470e+00
3.845500000000000000e+03,9.998154158623516707e+01,2.000080171271827911e+00
3.846000000000000000e+03,9.998155782236818823e+01,2.000080100746185696e+00
3.846500000000000000e+03,9.998157403536866639e+01,2.000080030321036872e+00
3.847000000000000000e+03,9.998159022528236051e+01,2.000079959996182932e+00
3.847500000000000000e+03,9.998160639215493006e+01,2.000079889771424924e+00
3.848000000000000000e+03,9.998162253603189242e+01,2.000079819646565227e+00
3.848500000000000000e+03,9.998163865695866548e+01,2.000079749621406666e+00
3.849000000000000000e+03,9.998165475498056765e+01,2.000079679695752066e+00
3.849500000000000000e+03,9.998167083014276102e+01,2.000079609869405584e+00
3.850000000000000000e+03,9.998168688249035085e+01,2.000079540142170931e+00
3.850500000000000000e+03,9.998170291206827187e+01,2.000079470513853153e+00
3.851000000000000000e+03,9.998171891892137353e+01,2.000079400984256850e+00
3.851500000000000000e+03,9.998173490309440581e+01,2.000079331553188400e+00
3.852000000000000000e+03,9.998175086463197658e+01,2.000079262220453291e+00
3.852500000000000000e+03,9.998176680357859425e+01,2.000079192985858345e+00
3.853000000000000000e+03,9.998178271997865352e+01,2.000079123849210827e+00
3.853500000000000000e+03,9.998179861387644962e+01,2.000079054810318446e+00
3.854000000000000000e+03,9.998181448531616411e+01,2.000078985868988912e+00
3.854500000000000000e+03,9.998183033434183642e+01,2.000078917025030822e+00
3.855000000000000000e+03,9.998184616099743494e+01,2.000078848278253218e+00
3.855500000000000000e+03,9.998186196532680015e+01,2.000078779628465586e+00
3.856000000000000000e+03,9.998187774737367306e+01,2.000078711075478299e+00
3.856500000000000000e+03,9.998189350718165258e+01,2.000078642619101288e+00
3.857000000000000000e+03,9.998190924479428077e+01,2.000078574259145814e+00
3.857500000000000000e+03,9.998192496025494336e+01,2.000078505995423139e+00
3.858000000000000000e+03,9.998194065360695504e+01,2.000078437827745415e+00
3.858500000000000000e+03,9.998195632489347418e+01,2.000078369755924790e+00
3.859000000000000000e+03,9.998197197415761650e+01,2.000078301779774304e+00
3.859500000000000000e+03,9.998198760144232722e+01,2.000078233899106994e+00
3.860000000000000000e+03,9.998200320679049469e+01,2.000078166113736344e+00
3.860500000000000000e+03,9.998201879024485095e+01,2.000078098423477169e+00
3.861000000000000000e+03,9.998203435184807120e+01,2.000078030828143838e+00
3.861500000000000000e+03,9.998204989164270273e+01,2.000077963327551611e+00
3.862000000000000000e+03,9.998206540967116496e+01,2.000077895921516191e+00
3.862500000000000000e+03,9.998208090597582043e+01,2.000077828609853281e+00
3.863000000000000000e+03,9.998209638059886117e+01,2.000077761392379916e+00
3.863500000000000000e+03,9.998211183358245080e+01,2.000077694268912243e+00
3.864000000000000000e+03,9.998212726496858238e+01,2.000077627239268629e+00
3.864500000000000000e+03,9.998214267479917794e+01,2.000077560303266555e+00
3.865000000000000000e+03,9.998215806311604581e+01,2.000077493460724387e+00
3.865500000000000000e+03,9.998217342996089485e+01,2.000077426711460937e+00
3.866000000000000000e+03,9.998218877537534865e+01,2.000077360055295461e+00
3.866500000000000000e+03,9.998220409940087450e+01,2.000077293492047659e+00
3.867000000000000000e+03,9.998221940207889702e+01,2.000077227021537229e+00
3.867500000000000000e+03,9.998223468345069875e+01,2.000077160643585650e+00
3.868000000000000000e+03,9.998224994355747697e+01,2.000077094358013063e+00
3.868500000000000000e+03,9.998226518244032945e+01,2.000077028164641391e+00
3.869000000000000000e+03,9.998228040014024032e+01,2.000076962063292552e+00
3.869500000000000000e+03,9.998229559669809419e+01,2.000076896053788911e+00
3.870000000000000000e+03,9.998231077215467621e+01,2.000076830135952832e+00
3.870500000000000000e+03,9.998232592655068629e+01,2.000076764309608013e+00
3.871000000000000000e+03,9.998234105992671061e+01,2.000076698574577705e+00
3.871500000000000000e+03,9.998235617232322170e+01,2.000076632930686937e+00
3.872000000000000000e+03,9.998237126378062101e+01,2.000076567377758963e+00
3.872500000000000000e+03,9.998238633433919631e+01,2.000076501915619254e+00
3.873000000000000000e+03,9.998240138403913591e+01,2.000076436544093728e+00
3.873500000000000000e+03,9.998241641292051440e+01,2.000076371263007413e+00
3.874000000000000000e+03,9.998243142102334957e+01,2.000076306072187116e+00
3.874500000000000000e+03,9.998244640838750286e+01,2.000076240971459196e+00
3.875000000000000000e+03,9.998246137505280728e+01,2.000076175960650460e+00
3.875500000000000000e+03,9.998247632105892535e+01,2.000076111039589488e+00
3.876000000000000000e+03,9.998249124644547692e+01,2.000076046208103087e+00
3.876500000000000000e+03,9.998250615125195395e+01,2.000075981466020281e+00
3.877000000000000000e+03,9.998252103551776315e+01,2.000075916813169652e+00
3.877500000000000000e+03,9.998253589928224017e+01,2.000075852249380670e+00
3.878000000000000000e+03,9.998255074258456432e+01,2.000075787774482361e+00
3.878500000000000000e+03,9.998256556546387230e+01,2.000075723388305526e+00
3.879000000000000000e+03,9.998258036795917292e+01,2.000075659090680080e+00
3.879500000000000000e+03,9.998259515010940390e+01,2.000075594881437269e+00
3.880000000000000000e+03,9.998260991195340353e+01,2.000075530760407894e+00
3.880500000000000000e+03,9.998262465352989636e+01,2.000075466727423645e+00
3.881000000000000000e+03,9.998263937487752173e+01,2.000075402782317546e+00
3.881500000000000000e+03,9.998265407603483368e+01,2.000075338924921287e+00
3.882000000000000000e+03,9.998266875704028678e+01,2.000075275155067889e+00
3.882500000000000000e+03,9.998268341793225034e+01,2.000075211472590819e+00
3.883000000000000000e+03,9.998269805874896576e+01,2.000075147877323545e+00
3.883500000000000000e+03,9.998271267952864605e+01,2.000075084369100864e+00
3.884000000000000000e+03,9.998272728030933365e+01,2.000075020947756688e+00
3.884500000000000000e+03,9.998274186112904260e+01,2.000074957613126259e+00
3.885000000000000000e+03,9.998275642202564484e+01,2.000074894365044820e+00
3.885500000000000000e+03,9.998277096303698386e+01,2.000074831203348502e+00
3.886000000000000000e+03,9.998278548420073264e+01,2.000074768127872993e+00
3.886500000000000000e+03,9.998279998555453574e+01,2.000074705138454867e+00
3.887000000000000000e+03,9.998281446713590981e+01,2.000074642234931144e+00
3.887500000000000000e+03,9.998282892898230045e+01,2.000074579417139287e+00
3.888000000000000000e+03,9.998284337113105380e+01,2.000074516684916759e+00
3.888500000000000000e+03,9.998285779361943071e+01,2.000074454038101912e+00
3.889000000000000000e+03,9.998287219648460677e+01,2.000074391476533542e+00
3.889500000000000000e+03,9.998288657976364391e+01,2.000074329000050000e+00
3.890000000000000000e+03,9.998290094349353296e+01,2.000074266608490525e+00
3.890500000000000000e+03,9.998291528771117953e+01,2.000074204301695691e+00
3.891000000000000000e+03,9.998292961245338972e+01,2.000074142079504735e+00
3.891500000000000000e+03,9.998294391775689860e+01,2.000074079941758232e+00
3.892000000000000000e+03,9.998295820365831332e+01,2.000074017888297195e+00
3.892500000000000000e+03,9.998297247019419842e+01,2.000073955918962643e+00
3.893000000000000000e+03,9.998298671740099053e+01,2.000073894033596922e+00
3.893500000000000000e+03,9.998300094531508364e+01,2.000073832232041049e+00
3.894000000000000000e+03,9.998301515397274386e+01,2.000073770514137816e+00
3.894500000000000000e+03,9.998302934341016623e+01,2.000073708879729573e+00
3.895000000000000000e+03,9.998304351366346054e+01,2.000073647328660442e+00
3.895500000000000000e+03,9.998305766476863710e+01,2.000073585860773218e+00
3.896000000000000000e+03,9.998307179676163514e+01,2.000073524475911579e+00
3.896500000000000000e+03,9.998308590967830867e+01,2.000073463173920096e+00
3.897000000000000000e+03,9.998310000355441218e+01,2.000073401954643781e+00
3.897500000000000000e+03,9.998311407842562915e+01,2.000073340817926759e+00
3.898000000000000000e+03,9.998312813432754353e+01,2.000073279763614931e+00
3.898500000000000000e+03,9.998314217129565407e+01,2.000073218791554197e+00
3.899000000000000000e+03,9.998315618936537419e+01,2.000073157901590459e+00
3.899500000000000000e+03,9.998317018857206051e+01,2.000073097093570507e+00
3.900000000000000000e+03,9.998318416895095595e+01,2.000073036367340240e+00
3.900500000000000000e+03,9.998319813053723237e+01,2.000072975722747781e+00
3.901000000000000000e+03,9.998321207336594796e+01,2.000072915159640807e+00
3.901500000000000000e+03,9.998322599747211825e+01,2.000072854677866552e+00
3.902000000000000000e+03,9.998323990289067353e+01,2.000072794277273580e+00
3.902500000000000000e+03,9.998325378965641619e+01,2.000072733957710902e+00
3.903000000000000000e+03,9.998326765780410597e+01,2.000072673719027083e+00
3.903500000000000000e+03,9.998328150736841735e+01,2.000072613561072021e+00
3.904000000000000000e+03,9.998329533838392535e+01,2.000072553483694726e+00
3.904500000000000000e+03,9.998330915088513393e+01,2.000072493486746428e+00
3.905000000000000000e+03,9.998332294490644756e+01,2.000072433570076136e+00
3.905500000000000000e+03,9.998333672048222809e+01,2.000072373733535969e+00
3.906000000000000000e+03,9.998335047764672368e+01,2.000072313976976268e+00
3.906500000000000000e+03,9.998336421643409722e+01,2.000072254300249153e+00
3.907000000000000000e+03,9.998337793687845476e+01,2.000072194703206296e+00
3.907500000000000000e+03,9.998339163901378868e+01,2.000072135185699373e+00
3.908000000000000000e+03,9.998340532287404869e+01,2.000072075747581835e+00
3.908500000000000000e+03,9.998341898849308507e+01,2.000072016388706242e+00
3.909000000000000000e+03,9.998343263590466279e+01,2.000071957108925602e+00
3.909500000000000000e+03,9.998344626514247580e+01,2.000071897908093810e+00
3.910000000000000000e+03,9.998345987624013276e+01,2.000071838786064760e+00
3.910500000000000000e+03,9.998347346923117129e+01,2.000071779742693234e+00
3.911000000000000000e+03,9.998348704414902954e+01,2.000071720777833129e+00
3.911500000000000000e+03,9.998350060102708881e+01,2.000071661891339669e+00
3.912000000000000000e+03,9.998351413989864511e+01,2.000071603083068528e+00
3.912500000000000000e+03,9.998352766079692344e+01,2.000071544352875375e+00
3.913000000000000000e+03,9.998354116375503509e+01,2.000071485700615881e+00
3.913500000000000000e+03,9.998355464880606291e+01,2.000071427126146606e+00
3.914000000000000000e+03,9.998356811598299032e+01,2.000071368629324553e+00
3.914500000000000000e+03,9.998358156531870122e+01,2.000071310210006281e+00
3.915000000000000000e+03,9.998359499684603691e+01,2.000071251868049238e+00
3.915500000000000000e+03,9.998360841059773918e+01,2.000071193603311315e+00
3.916000000000000000e+03,9.998362180660647880e+01,2.000071135415650403e+00
3.916500000000000000e+03,9.998363518490485546e+01,2.000071077304925282e+00
3.917000000000000000e+03,9.998364854552539782e+01,2.000071019270994288e+00
3.917500000000000000e+03,9.998366188850052083e+01,2.000070961313716644e+00
3.918000000000000000e+03,9.998367521386262524e+01,2.000070903432951575e+00
3.918500000000000000e+03,9.998368852164396969e+01,2.000070845628558747e+00
3.919000000000000000e+03,9.998370181187677019e+01,2.000070787900398717e+00
3.919500000000000000e+03,9.998371508459320012e+01,2.000070730248331152e+00
3.920000000000000000e+03,9.998372833982529073e+01,2.000070672672217054e+00
3.920500000000000000e+03,9.998374157760503067e+01,2.000070615171917865e+00
3.921000000000000000e+03,9.998375479796435172e+01,2.000070557747294142e+00
3.921500000000000000e+03,9.998376800093507200e+01,2.000070500398208218e+00
3.922000000000000000e+03,9.998378118654898117e+01,2.000070443124521979e+00
3.922500000000000000e+03,9.998379435483774103e+01,2.000070385926097316e+00
3.923000000000000000e+03,9.998380750583299914e+01,2.000070328802797004e+00
3.923500000000000000e+03,9.998382063956627519e+01,2.000070271754484263e+00
3.924000000000000000e+03,9.998383375606903201e+01,2.000070214781022759e+00
3.924500000000000000e+03,9.998384685537268979e+01,2.000070157882274824e+00
3.925000000000000000e+03,9.998385993750855505e+01,2.000070101058105454e+00
3.925500000000000000e+03,9.998387300250789167e+01,2.000070044308378758e+00
3.926000000000000000e+03,9.998388605040184984e+01,2.000069987632958846e+00
3.926500000000000000e+03,9.998389908122155134e+01,2.000069931031710713e+00
3.927000000000000000e+03,9.998391209499803267e+01,2.000069874504500245e+00
3.927500000000000000e+03,9.998392509176224507e+01,2.000069818051191550e+00
3.928000000000000000e+03,9.998393807154506874e+01,2.000069761671651847e+00
3.928500000000000000e+03,9.998395103437734122e+01,2.000069705365746575e+00
3.929000000000000000e+03,9.998396398028978638e+01,2.000069649133342065e+00
3.929500000000000000e+03,9.998397690931308546e+01,2.000069592974305088e+00
3.930000000000000000e+03,9.998398982147783443e+01,2.000069536888503308e+00
3.930500000000000000e+03,9.998400271681457241e+01,2.000069480875803052e+00
3.931000000000000000e+03,9.998401559535375327e+01,2.000069424936072870e+00
3.931500000000000000e+03,9.998402845712578824e+01,2.000069369069180425e+00
3.932000000000000000e+03,9.998404130216096064e+01,2.000069313274993821e+00
3.932500000000000000e+03,9.998405413048953960e+01,2.000069257553381608e+00
3.933000000000000000e+03,9.998406694214170898e+01,2.000069201904213223e+00
3.933500000000000000e+03,9.998407973714756736e+01,2.000069146327357217e+00
3.934000000000000000e+03,9.998409251553717070e+01,2.000069090822683471e+00
3.934500000000000000e+03,9.998410527734046127e+01,2.000069035390061423e+00
3.935000000000000000e+03,9.998411802258736714e+01,2.000068980029361398e+00
3.935500000000000000e+03,9.998413075130771688e+01,2.000068924740454168e+00
3.936000000000000000e+03,9.998414346353125381e+01,2.000068869523209614e+00
3.936500000000000000e+03,9.998415615928770706e+01,2.000068814377499393e+00
3.937000000000000000e+03,9.998416883860667781e+01,2.000068759303194277e+00
3.937500000000000000e+03,9.998418150151772466e+01,2.000068704300165923e+00
3.938000000000000000e+03,9.998419414805034933e+01,2.000068649368286877e+00
3.938500000000000000e+03,9.998420677823396829e+01,2.000068594507428354e+00
3.939000000000000000e+03,9.998421939209795539e+01,2.000068539717463789e+00
3.939500000000000000e+03,9.998423198967157077e+01,2.000068484998264839e+00
3.940000000000000000e+03,9.998424457098404616e+01,2.000068430349705828e+00
3.940500000000000000e+03,9.998425713606452803e+01,2.000068375771658857e+00
3.941000000000000000e+03,9.998426968494212019e+01,2.000068321263998250e+00
3.941500000000000000e+03,9.998428221764584123e+01,2.000068266826597885e+00
3.942000000000000000e+03,9.998429473420462443e+01,2.000068212459331640e+00
3.942500000000000000e+03,9.998430723464737468e+01,2.000068158162074727e+00
3.943000000000000000e+03,9.998431971900291160e+01,2.000068103934701025e+00
3.943500000000000000e+03,9.998433218729998373e+01,2.000068049777086188e+00
3.944000000000000000e+03,9.998434463956728280e+01,2.000067995689105427e+00
3.944500000000000000e+03,9.998435707583342946e+01,2.000067941670634397e+00
3.945000000000000000e+03,9.998436949612698754e+01,2.000067887721548754e+00
3.945500000000000000e+03,9.998438190047644980e+01,2.000067833841725484e+00
3.946000000000000000e+03,9.998439428891025216e+01,2.000067780031040243e+00
3.946500000000000000e+03,9.998440666145674527e+01,2.000067726289370018e+00
3.947000000000000000e+03,9.998441901814422295e+01,2.000067672616591796e+00
3.947500000000000000e+03,9.998443135900093637e+01,2.000067619012583453e+00
3.948000000000000000e+03,9.998444368405505145e+01,2.000067565477221976e+00
3.948500000000000000e+03,9.998445599333466305e+01,2.000067512010385684e+00
