Wavenumber(cm-1),Transmittance(%),Absorbance(A.U.)
1.509000000000000000e+03,9.928248618103879153e+01,2.003127355993744807e+00
1.510000000000000000e+03,9.930562847450232766e+01,2.003026135732776769e+00
1.511000000000000000e+03,9.932705807718669178e+01,2.002932427507882807e+00
1.512000000000000000e+03,9.934701993690707411e+01,2.002845155674124911e+00
1.513000000000000000e+03,9.936570698428376147e+01,2.002763473119530069e+00
1.514000000000000000e+03,9.938327255958978412e+01,2.002686706612711198e+00
1.515000000000000000e+03,9.939983995823794771e+01,2.002614314851279165e+00
1.516000000000000000e+03,9.941550968642606279e+01,2.002545856590774775e+00
1.517000000000000000e+03,9.943036492561967066e+01,2.002480966650928451e+00
1.518000000000000000e+03,9.944447561638799016e+01,2.002419337989101766e+00
1.519000000000000000e+03,9.945790149237971889e+01,2.002360708384453236e+00
1.520000000000000000e+03,9.947069432584369508e+01,2.002304850583153772e+00
1.521000000000000000e+03,9.948289958761340301e+01,2.002251565012994838e+00
1.522000000000000000e+03,9.949455767649918414e+01,2.002200674387010881e+00
1.523000000000000000e+03,9.950570483461405047e+01,2.002152019684729112e+00
1.524000000000000000e+03,9.951637383504822765e+01,2.002105457131956978e+00
1.525000000000000000e+03,9.952659450516661366e+01,2.002060855901632852e+00
1.526000000000000000e+03,9.953639413133312530e+01,2.002018096334910791e+00
1.527000000000000000e+03,9.954579777789459172e+01,2.001977068538549176e+00
1.528000000000000000e+03,9.955482854376997182e+01,2.001937671256258433e+00
1.529000000000000000e+03,9.956350777314804645e+01,2.001899810941651481e+00
1.530000000000000000e+03,9.957185523192418941e+01,2.001863400981795049e+00
1.531000000000000000e+03,9.957988925807399028e+01,2.001828361035394632e+00
1.532000000000000000e+03,9.958762689176613492e+01,2.001794616460153442e+00
1.533000000000000000e+03,9.959508398935791718e+01,2.001762097811096819e+00
1.534000000000000000e+03,9.960227532427242636e+01,2.001730740396691299e+00
1.535000000000000000e+03,9.960921467696810794e+01,2.001700483883024351e+00
1.536000000000000000e+03,9.961591491566788648e+01,2.001671271938709751e+00
1.537000000000000000e+03,9.962238806913630640e+01,2.001643051914841820e+00
1.538000000000000000e+03,9.962864539252660734e+01,2.001615774555487004e+00
1.539000000000000000e+03,9.963469742712862853e+01,2.001589393735055289e+00
1.540000000000000000e+03,9.964055405470777771e+01,2.001563866219500554e+00
1.541000000000000000e+03,9.964622454701962795e+01,2.001539151448770149e+00
1.542000000000000000e+03,9.965171761100279468e+01,2.001515211338286360e+00
1.543000000000000000e+03,9.965704143008689186e+01,2.001492010097532859e+00
1.544000000000000000e+03,9.966220370199903300e+01,2.001469514064051047e+00
1.545000000000000000e+03,9.966721167340814702e+01,2.001447691551353714e+00
1.546000000000000000e+03,9.967207217170731326e+01,2.001426512709428174e+00
1.547000000000000000e+03,9.967679163420301336e+01,2.001405949396644068e+00
1.548000000000000000e+03,9.968137613495041194e+01,2.001385975062012879e+00
1.549000000000000000e+03,9.968583140945010257e+01,2.001366564636851031e+00
1.550000000000000000e+03,9.969016287739866300e+01,2.001347694434993052e+00
1.551000000000000000e+03,9.969437566366701731e+01,2.001329342060797600e+00
1.552000000000000000e+03,9.969847461766232755e+01,2.001311486324250488e+00
1.553000000000000000e+03,9.970246433121478447e+01,2.001294107162551850e+00
1.554000000000000000e+03,9.970634915511618601e+01,2.001277185567620798e+00
1.555000000000000000e+03,9.971013321442546840e+01,2.001260703519017081e+00
1.556000000000000000e+03,9.971382042264535528e+01,2.001244643921817001e+00
1.557000000000000000e+03,9.971741449486412989e+01,2.001228990549034137e+00
1.558000000000000000e+03,9.972091895994861943e+01,2.001213727988201629e+00
1.559000000000000000e+03,9.972433717186540036e+01,2.001198841591779853e+00
1.560000000000000000e+03,9.972767232020146366e+01,2.001184317431080828e+00
1.561000000000000000e+03,9.973092743994803300e+01,2.001170142253418049e+00
1.562000000000000000e+03,9.973410542060649675e+01,2.001156303442234830e+00
1.563000000000000000e+03,9.973720901466924715e+01,2.001142788979973108e+00
1.564000000000000000e+03,9.974024084552469560e+01,2.001129587413464250e+00
1.565000000000000000e+03,9.974320341483026198e+01,2.001116687821655749e+00
1.566000000000000000e+03,9.974609910939443580e+01,2.001104079785488654e+00
1.567000000000000000e+03,9.974893020760474371e+01,2.001091753359764969e+00
1.568000000000000000e+03,9.975169888543587149e+01,2.001079699046856231e+00
1.569000000000000000e+03,9.975440722206883493e+01,2.001067907772114296e+00
1.570000000000000000e+03,9.975705720515018982e+01,2.001056370860862188e+00
1.571000000000000000e+03,9.975965073571704522e+01,2.001045080016846889e+00
1.572000000000000000e+03,9.976218963281243646e+01,2.001034027302049711e+00
1.573000000000000000e+03,9.976467563781294245e+01,2.001023205117755666e+00
1.574000000000000000e+03,9.976711041848905381e+01,2.001012606186796106e+00
1.575000000000000000e+03,9.976949557281702141e+01,2.001002223536875402e+00
1.576000000000000000e+03,9.977183263255963652e+01,2.000992050484914131e+00
1.577000000000000000e+03,9.977412306663167385e+01,2.000982080622330628e+00
1.578000000000000000e+03,9.977636828426494731e+01,2.000972307801204053e+00
1.579000000000000000e+03,9.977856963798640777e+01,2.000962726121252366e+00
1.580000000000000000e+03,9.978072842642204421e+01,2.000953329917574575e+00
1.581000000000000000e+03,9.978284589693795681e+01,2.000944113749104858e+00
1.582000000000000000e+03,9.978492324812970082e+01,2.000935072387731939e+00
1.583000000000000000e+03,9.978696163216950765e+01,2.000926200808039734e+00
1.584000000000000000e+03,9.978896215702090444e+01,2.000917494177626654e+00
1.585000000000000000e+03,9.979092588852911661e+01,2.000908947847970687e+00
1.586000000000000000e+03,9.979285385239525397e+01,2.000900557345801634e+00
1.587000000000000000e+03,9.979474703604169861e+01,2.000892318364950739e+00
1.588000000000000000e+03,9.979660639037552983e+01,2.000884226758643525e+00
1.589000000000000000e+03,9.979843283145618216e+01,2.000876278532214947e+00
1.590000000000000000e+03,9.980022724207363183e+01,2.000868469836213137e+00
1.591000000000000000e+03,9.980199047324218498e+01,2.000860796959873511e+00
1.592000000000000000e+03,9.980372334561539560e+01,2.000853256324937046e+00
1.593000000000000000e+03,9.980542665082653286e+01,2.000845844479796742e+00
1.594000000000000000e+03,9.980710115275947203e+01,2.000838558093942510e+00
1.595000000000000000e+03,9.980874758875368968e+01,2.000831393952702264e+00
1.596000000000000000e+03,9.981036667074766910e+01,2.000824348952243703e+00
1.597000000000000000e+03,9.981195908636406955e+01,2.000817420094837651e+00
1.598000000000000000e+03,9.981352549994014112e+01,2.000810604484356769e+00
1.599000000000000000e+03,9.981506655350662527e+01,2.000803899322001644e+00
1.600000000000000000e+03,9.981658286771785527e+01,2.000797301902236480e+00
1.601000000000000000e+03,9.981807504273618292e+01,2.000790809608931742e+00
1.602000000000000000e+03,9.981954365907296278e+01,2.000784419911686651e+00
1.603000000000000000e+03,9.982098927838880797e+01,2.000778130362339535e+00
1.604000000000000000e+03,9.982241244425516413e+01,2.000771938591639376e+00
1.605000000000000000e+03,9.982381368287954615e+01,2.000765842306082565e+00
1.606000000000000000e+03,9.982519350379625678e+01,2.000759839284894426e+00
1.607000000000000000e+03,9.982655240052457657e+01,2.000753927377158181e+00
1.608000000000000000e+03,9.982789085119614469e+01,2.000748104499074476e+00
1.609000000000000000e+03,9.982920931915319329e+01,2.000742368631351020e+00
1.610000000000000000e+03,9.983050825351915591e+01,2.000736717816711252e+00
1.611000000000000000e+03,9.983178808974322749e+01,2.000731150157518456e+00
1.612000000000000000e+03,9.983304925012009789e+01,2.000725663813505140e+00
1.613000000000000000e+03,9.983429214428620924e+01,2.000720256999610314e+00
1.614000000000000000e+03,9.983551716969382994e+01,2.000714927983906044e+00
1.615000000000000000e+03,9.983672471206401156e+01,2.000709675085625250e+00
1.616000000000000000e+03,9.983791514581947979e+01,2.000704496673269883e+00
1.617000000000000000e+03,9.983908883449859673e+01,2.000699391162803931e+00
1.618000000000000000e+03,9.984024613115123259e+01,2.000694357015927682e+00
1.619000000000000000e+03,9.984138737871749925e+01,2.000689392738424388e+00
1.620000000000000000e+03,9.984251291039022647e+01,2.000684496878578411e+00
1.621000000000000000e+03,9.984362304996199100e+01,2.000679668025659996e+00
1.622000000000000000e+03,9.984471811215730952e+01,2.000674904808478871e+00
1.623000000000000000e+03,9.984579840295100439e+01,2.000670205893991138e+00
1.624000000000000000e+03,9.984686421987308336e+01,2.000665569985972336e+00
1.625000000000000000e+03,9.984791585230109945e+01,2.000660995823739796e+00
1.626000000000000000e+03,9.984895358174034641e+01,2.000656482180932727e+00
1.627000000000000000e+03,9.984997768209255753e+01,2.000652027864336713e+00
1.628000000000000000e+03,9.985098841991370477e+01,2.000647631712761054e+00
1.629000000000000000e+03,9.985198605466135291e+01,2.000643292595960077e+00
1.630000000000000000e+03,9.985297083893203762e+01,2.000639009413596625e+00
1.631000000000000000e+03,9.985394301868920763e+01,2.000634781094248194e+00
1.632000000000000000e+03,9.985490283348204343e+01,2.000630606594451688e+00
1.633000000000000000e+03,9.985585051665572109e+01,2.000626484897787716e+00
1.634000000000000000e+03,9.985678629555339114e+01,2.000622415013998179e+00
1.635000000000000000e+03,9.985771039171029884e+01,2.000618395978141173e+00
1.636000000000000000e+03,9.985862302104041532e+01,2.000614426849774752e+00
1.637000000000000000e+03,9.985952439401586389e+01,2.000610506712176218e+00
1.638000000000000000e+03,9.986041471583951079e+01,2.000606634671589390e+00
1.639000000000000000e+03,9.986129418661094803e+01,2.000602809856498965e+00
1.640000000000000000e+03,9.986216300148630864e+01,2.000599031416935958e+00
1.641000000000000000e+03,9.986302135083198550e+01,2.000595298523804910e+00
1.642000000000000000e+03,9.986386942037272263e+01,2.000591610368240403e+00
1.643000000000000000e+03,9.986470739133409324e+01,2.000587966160983111e+00
1.644000000000000000e+03,9.986553544057984766e+01,2.000584365131784281e+00
1.645000000000000000e+03,9.986635374074418792e+01,2.000580806528825306e+00
1.646000000000000000e+03,9.986716246035918232e+01,2.000577289618164833e+00
1.647000000000000000e+03,9.986796176397767510e+01,2.000573813683200974e+00
1.648000000000000000e+03,9.986875181229167708e+01,2.000570378024157048e+00
1.649000000000000000e+03,9.986953276224659248e+01,2.000566981957581536e+00
1.650000000000000000e+03,9.987030476715133887e+01,2.000563624815868469e+00
1.651000000000000000e+03,9.987106797678463010e+01,2.000560305946796014e+00
1.652000000000000000e+03,9.987182253749747929e+01,2.000557024713075727e+00
1.653000000000000000e+03,9.987256859231213468e+01,2.000553780491925338e+00
1.654000000000000000e+03,9.987330628101760510e+01,2.000550572674649086e+00
1.655000000000000000e+03,9.987403574026190256e+01,2.000547400666237152e+00
1.656000000000000000e+03,9.987475710364101644e+01,2.000544263884977525e+00
1.657000000000000000e+03,9.987547050178501706e+01,2.000541161762080744e+00
1.658000000000000000e+03,9.987617606244107549e+01,2.000538093741317525e+00
1.659000000000000000e+03,9.987687391055381170e+01,2.000535059278668815e+00
1.660000000000000000e+03,9.987756416834285744e+01,2.000532057841986955e+00
1.661000000000000000e+03,9.987824695537788955e+01,2.000529088910671049e+00
1.662000000000000000e+03,9.987892238865119054e+01,2.000526151975346334e+00
1.663000000000000000e+03,9.987959058264767975e+01,2.000523246537563526e+00
1.664000000000000000e+03,9.988025164941288381e+01,2.000520372109499512e+00
1.665000000000000000e+03,9.988090569861843449e+01,2.000517528213672680e+00
1.666000000000000000e+03,9.988155283762566228e+01,2.000514714382666259e+00
1.667000000000000000e+03,9.988219317154698729e+01,2.000511930158860086e+00
1.668000000000000000e+03,9.988282680330539165e+01,2.000509175094172143e+00
1.669000000000000000e+03,9.988345383369204455e+01,2.000506448749805433e+00
1.670000000000000000e+03,9.988407436142199458e+01,2.000503750696008609e+00
1.671000000000000000e+03,9.988468848318821358e+01,2.000501080511836616e+00
1.672000000000000000e+03,9.988529629371386420e+01,2.000498437784926420e+00
1.673000000000000000e+03,9.988589788580296158e+01,2.000495822111272748e+00
1.674000000000000000e+03,9.988649335038947186e+01,2.000493233095018031e+00
1.675000000000000000e+03,9.988708277658490431e+01,2.000490670348241018e+00
1.676000000000000000e+03,9.988766625172436875e+01,2.000488133490759157e+00
1.677000000000000000e+03,9.988824386141133971e+01,2.000485622149931420e+00
1.678000000000000000e+03,9.988881568956097112e+01,2.000483135960470449e+00
1.679000000000000000e+03,9.988938181844210362e+01,2.000480674564260042e+00
1.680000000000000000e+03,9.988994232871807810e+01,2.000478237610176624e+00
1.681000000000000000e+03,9.989049729948625611e+01,2.000475824753916054e+00
1.682000000000000000e+03,9.989104680831636074e+01,2.000473435657828869e+00
1.683000000000000000e+03,9.989159093128778011e+01,2.000471069990755524e+00
1.684000000000000000e+03,9.989212974302560610e+01,2.000468727427870519e+00
1.685000000000000000e+03,9.989266331673579202e+01,2.000466407650529188e+00
1.686000000000000000e+03,9.989319172423914495e+01,2.000464110346119373e+00
1.687000000000000000e+03,9.989371503600440860e+01,2.000461835207917094e+00
1.688000000000000000e+03,9.989423332118036569e+01,2.000459581934946218e+00
1.689000000000000000e+03,9.989474664762701650e+01,2.000457350231843900e+00
1.690000000000000000e+03,9.989525508194586223e+01,2.000455139808727800e+00
1.691000000000000000e+03,9.989575868950936410e+01,2.000452950381068185e+00
1.692000000000000000e+03,9.989625753448949297e+01,2.000450781669561806e+00
1.693000000000000000e+03,9.989675167988552573e+01,2.000448633400014664e+00
1.694000000000000000e+03,9.989724118755107440e+01,2.000446505303218991e+00
1.695000000000000000e+03,9.989772611822036197e+01,2.000444397114843564e+00
1.696000000000000000e+03,9.989820653153365981e+01,2.000442308575319572e+00
1.697000000000000000e+03,9.989868248606218515e+01,2.000440239429734923e+00
1.698000000000000000e+03,9.989915403933220261e+01,2.000438189427726332e+00
1.699000000000000000e+03,9.989962124784854325e+01,2.000436158323378955e+00
1.700000000000000000e+03,9.990008416711737027e+01,2.000434145875126468e+00
1.701000000000000000e+03,9.990054285166841908e+01,2.000432151845653816e+00
1.702000000000000000e+03,9.990099735507666878e+01,2.000430176001803950e+00
1.703000000000000000e+03,9.990144772998330325e+01,2.000428218114485457e+00
1.704000000000000000e+03,9.990189402811621733e+01,2.000426277958582855e+00
1.705000000000000000e+03,9.990233630030994050e+01,2.000424355312872216e+00
1.706000000000000000e+03,9.990277459652503467e+01,2.000422449959932791e+00
1.707000000000000000e+03,9.990320896586698041e+01,2.000420561686068854e+00
1.708000000000000000e+03,9.990363945660460843e+01,2.000418690281226208e+00
1.709000000000000000e+03,9.990406611618791999e+01,2.000416835538916249e+00
1.710000000000000000e+03,9.990448899126560889e+01,2.000414997256139582e+00
1.711000000000000000e+03,9.990490812770205764e+01,2.000413175233310081e+00
1.712000000000000000e+03,9.990532357059385049e+01,2.000411369274186946e+00
1.713000000000000000e+03,9.990573536428590273e+01,2.000409579185799203e+00
1.714000000000000000e+03,9.990614355238723476e+01,2.000407804778382204e+00
1.715000000000000000e+03,9.990654817778624874e+01,2.000406045865307014e+00
1.716000000000000000e+03,9.990694928266565000e+01,2.000404302263017797e+00
1.717000000000000000e+03,9.990734690851704158e+01,2.000402573790967420e+00
1.718000000000000000e+03,9.990774109615506404e+01,2.000400860271555725e+00
1.719000000000000000e+03,9.990813188573127945e+01,2.000399161530069136e+00
1.720000000000000000e+03,9.990851931674764330e+01,2.000397477394622925e+00
